trade_date,value,ma,ma20,value_ben,buy,sell,return,bench_self
2020-12-31,63843.70833000005,-0.04251870324189525,-0.014765170407314966,23.78,,,-0.36156291669999946,-0.011637572734829493
2021-01-04,63843.70833000005,-0.03736492103075634,-0.01473399833748953,23.81,,,-0.36156291669999946,-0.010390689941812137
2021-01-05,63843.70833000005,-0.033998337489609225,-0.015222360764754668,23.56,,,-0.36156291669999946,-0.020781379883624274
2021-01-06,64033.96140000005,-0.029467996674979204,-0.016126350789692358,23.41,-0.027015793848711497,,-0.3596603859999995,-0.027015793848711497
2021-01-07,60242.08302000005,-0.03362427265170412,-0.018069409808811204,21.94,,-0.08811305070656682,-0.3975791697999995,-0.08811305070656682
2021-01-08,60418.11384000004,-0.04023275145469659,-0.019950124688279173,21.66,-0.09975062344139646,,-0.39581886159999957,-0.09975062344139646
2021-01-11,58663.11384000005,-0.049542809642560276,-0.02273482959268498,21.01,-0.12676641729010796,,-0.4133688615999995,-0.12676641729010796
2021-01-12,60175.11384000004,-0.0561512884455529,-0.02558187863674122,21.57,,,-0.39824886159999956,-0.10349127182044882
2021-01-13,60755.459400000036,-0.06188694929343312,-0.027857439733998016,21.72,,-0.09725685785536159,-0.39244540599999966,-0.09725685785536159
2021-01-14,60333.00876000003,-0.06575228595178723,-0.029634247714048108,22.32,-0.0723192019950124,,-0.39666991239999966,-0.0723192019950124
2021-01-15,59901.00876000003,-0.0724854530340816,-0.032200748129675556,22.16,,,-0.40098991239999965,-0.07896924355777218
2021-01-18,59563.21689000004,-0.07921862011637568,-0.03463216957605969,22.19,,-0.07772236076475468,-0.40436783109999963,-0.07772236076475468
2021-01-19,59563.21689000004,-0.0860764754779718,-0.03745843724023265,21.91,,,-0.40436783109999963,-0.08935993349958432
2021-01-20,59563.21689000004,-0.09347464671654193,-0.04037822111388192,21.63,,,-0.40436783109999963,-0.10099750623441396
2021-01-21,59563.21689000004,-0.09476309226932673,-0.043069409808811264,21.63,,,-0.40436783109999963,-0.10099750623441396
2021-01-22,59563.21689000004,-0.0970906068162927,-0.04614505403158758,21.1,,,-0.40436783109999963,-0.12302576891105559
2021-01-25,59151.61773000004,-0.09725685785536159,-0.049948046550290816,20.97,-0.128428927680798,,-0.40848382269999955,-0.128428927680798
2021-01-26,58199.61773000004,-0.10116375727348301,-0.05400041562759755,20.63,,,-0.4180038226999996,-0.1425602660016625
2021-01-27,57462.19601000004,-0.10619285120532003,-0.0583437240232751,20.51,,-0.14754779717373223,-0.42537803989999956,-0.14754779717373223
2021-01-28,57462.19601000004,-0.11463009143807146,-0.06294679966749771,20.29,,,-0.42537803989999956,-0.15669160432252702
2021-01-29,57462.19601000004,-0.12136325852036584,-0.06715502909393163,20.54,,,-0.42537803989999956,-0.14630091438071488
2021-02-01,57462.19601000004,-0.13029925187032426,-0.0717269326683291,20.04,,,-0.42537803989999956,-0.16708229426433915
2021-02-02,57634.21149000004,-0.1365336658354115,-0.07568578553615952,20.41,-0.15170407315045714,,-0.42365788509999963,-0.15170407315045714
2021-02-03,56289.40145000004,-0.14301745635910235,-0.07967581047381524,20.07,,-0.16583541147132164,-0.43710598549999957,-0.16583541147132164
2021-02-04,56289.40145000004,-0.1528678304239402,-0.08398794679966734,19.26,,,-0.43710598549999957,-0.19950124688279292
2021-02-05,56289.40145000004,-0.16051537822111397,-0.0881026600166251,19.26,,,-0.43710598549999957,-0.19950124688279292
2021-02-08,56289.40145000004,-0.16699916874480483,-0.09157315045719039,19.41,,,-0.43710598549999957,-0.1932668329177057
2021-02-09,56289.40145000004,-0.17177888611803835,-0.09513715710723199,19.48,,,-0.43710598549999957,-0.19035743973399827
2021-02-10,55906.459170000046,-0.17593516209476312,-0.09850374064837895,19.51,-0.18911055694098078,,-0.44093540829999955,-0.18911055694098078
2021-02-18,57474.45917000004,-0.17684954280964252,-0.1011949293433083,20.07,-0.16583541147132164,,-0.42525540829999964,-0.16583541147132164
2021-02-19,59126.45917000004,-0.17635078969243553,-0.1031795511221946,20.66,,,-0.4087354082999996,-0.141313383208645
2021-02-22,59826.45917000004,-0.1727348295926849,-0.10490440565253537,20.91,,,-0.4017354082999996,-0.13092269326683287
2021-02-23,60358.459170000046,-0.16986699916874481,-0.1066188694929343,21.1,-0.12302576891105559,,-0.39641540829999955,-0.12302576891105559
2021-02-24,59658.459170000046,-0.16662510390689944,-0.10814630091438074,20.85,-0.13341645885286774,,-0.40341540829999956,-0.13341645885286774
2021-02-25,59658.459170000046,-0.16001662510390682,-0.11031795511221935,20.85,,,-0.40341540829999956,-0.13341645885286774
2021-02-26,58790.45917000004,-0.15469659185369916,-0.11313383208645045,20.54,,,-0.41209540829999963,-0.14630091438071488
2021-03-01,59406.459170000046,-0.14908561928512068,-0.11572111388196177,20.76,,,-0.4059354082999995,-0.1371571072319201
2021-03-02,58790.45917000004,-0.14467996674979225,-0.11844347464671656,20.54,,,-0.41209540829999963,-0.14630091438071488
2021-03-03,59910.45917000004,-0.1387364921030757,-0.12068786367414777,20.94,-0.12967581047381535,,-0.40089540829999964,-0.12967581047381535
2021-03-04,60106.459170000046,-0.13482959268495442,-0.12301537822111373,21.01,-0.12676641729010796,,-0.39893540829999957,-0.12676641729010796
2021-03-05,60358.459170000046,-0.13300083125519532,-0.12580008312551938,21.1,-0.12302576891105559,,-0.39641540829999955,-0.12302576891105559
2021-03-08,59742.45917000004,-0.13312551953449708,-0.1288445552784704,20.88,,,-0.4025754082999996,-0.13216957605985036
2021-03-09,59383.67585000004,-0.13482959268495442,-0.13182668329177025,20.69,,-0.1400665004156275,-0.40616324149999955,-0.1400665004156275
2021-03-10,59383.67585000004,-0.1365336658354115,-0.13491271820448858,20.44,,,-0.40616324149999955,-0.15045719035743962
2021-03-11,59383.67585000004,-0.13574397339983368,-0.13584788029925157,21.04,,,-0.40616324149999955,-0.1255195344970906
2021-03-12,59561.50665000005,-0.13341645885286788,-0.13642975893599316,21.1,-0.12302576891105559,,-0.40438493349999954,-0.12302576891105559
2021-03-15,61745.50665000004,-0.12876142975893612,-0.13552576891105533,21.88,-0.09060681629260182,,-0.38254493349999963,-0.09060681629260182
2021-03-16,61493.50665000004,-0.12356608478803004,-0.13529717373233555,21.79,,,-0.3850649334999996,-0.09434746467165418
2021-03-17,60961.50665000005,-0.12082294264339152,-0.1354218620116373,21.6,-0.10224438902743131,,-0.39038493349999953,-0.10224438902743131
2021-03-18,60608.75117000003,-0.11916043225270162,-0.1363674147963423,21.41,,-0.1101413133832086,-0.3939124882999997,-0.1101413133832086
2021-03-19,60608.75117000003,-0.11787198669991697,-0.13714671654197821,21.41,,,-0.3939124882999997,-0.1101413133832086
2021-03-22,60786.569930000034,-0.11371571072319206,-0.13746882793017431,21.88,-0.09060681629260182,,-0.39213430069999966,-0.09060681629260182
2021-03-23,59679.569930000034,-0.11047381546134669,-0.13792601828761403,21.47,,,-0.4032043006999997,-0.10764754779717373
2021-03-24,59868.569930000034,-0.10590191188694938,-0.13801953449709034,21.54,,,-0.4013143006999997,-0.10473815461346632
2021-03-25,59033.06519000003,-0.10448877805486283,-0.13827930174563585,21.38,,-0.1113881961762261,-0.4096693480999997,-0.1113881961762261
2021-03-26,58623.10637000004,-0.102161263507897,-0.13769742310889424,21.66,-0.09975062344139646,,-0.4137689362999996,-0.09975062344139646
2021-03-29,58299.10637000004,-0.10357439733998342,-0.13710515378221108,21.54,,,-0.41700893629999963,-0.10473815461346632
2021-03-30,60729.10637000004,-0.10087281795511222,-0.1352244389027431,22.44,-0.06733167082294254,,-0.39270893629999964,-0.06733167082294254
2021-03-31,60734.57657000004,-0.09671654197838744,-0.13305278470490434,22.6,,-0.060681629260182765,-0.39265423429999957,-0.060681629260182765
2021-04-01,60910.89635000003,-0.09206151288445567,-0.13072527015793853,22.53,-0.06359102244389017,,-0.3908910364999997,-0.06359102244389017
2021-04-02,60088.78635000003,-0.08869492934330857,-0.12897963424771403,22.22,-0.07647547797173732,,-0.3991121364999997,-0.07647547797173732
2021-04-06,60782.70228000002,-0.08649210307564421,-0.1265170407315046,22.41,,-0.06857855361596005,-0.39217297719999983,-0.06857855361596005
2021-04-07,60782.70228000002,-0.08246051537822105,-0.1244077306733167,22.44,,,-0.39217297719999983,-0.06733167082294254
2021-04-08,60782.70228000002,-0.08079800498753113,-0.12246467165419771,21.94,,,-0.39217297719999983,-0.08811305070656682
2021-04-09,60782.70228000002,-0.07822111388196168,-0.11961762261014118,22.0,,,-0.39217297719999983,-0.08561928512053195
2021-04-12,60782.70228000002,-0.07784704904405643,-0.11703034081463,21.75,,,-0.39217297719999983,-0.09600997506234409
2021-04-13,60782.70228000002,-0.07734829592684943,-0.11469243557772203,21.66,,,-0.39217297719999983,-0.09975062344139646
2021-04-14,60364.98339000003,-0.07888611803823772,-0.11200124688279284,22.07,-0.08270989193682454,,-0.3963501660999997,-0.08270989193682454
2021-04-15,60109.323900000025,-0.08083956774729843,-0.10927888611803806,22.13,,-0.08021612635078969,-0.3989067609999998,-0.08021612635078969
2021-04-16,60109.323900000025,-0.08171238570241068,-0.10694098088113009,22.32,,,-0.3989067609999998,-0.0723192019950124
2021-04-19,60109.323900000025,-0.08042394014962588,-0.10499792186201125,22.53,,,-0.3989067609999998,-0.06359102244389017
2021-04-20,60109.323900000025,-0.08029925187032429,-0.10340814630091393,22.44,,,-0.3989067609999998,-0.06733167082294254
2021-04-21,60109.323900000025,-0.08054862842892778,-0.10207813798836211,22.38,,,-0.3989067609999998,-0.06982543640897755
2021-04-22,60284.70456000003,-0.07859517871986708,-0.10045719035743936,22.41,-0.06857855361596005,,-0.3971529543999997,-0.06857855361596005
2021-04-23,59062.70456000003,-0.07884455527847058,-0.0993246051537819,21.94,,,-0.4093729543999997,-0.08811305070656682
2021-04-26,58334.70456000003,-0.07921862011637568,-0.09816084788029884,21.66,-0.09975062344139646,,-0.4166529543999997,-0.09975062344139646
2021-04-27,55916.70456000003,-0.0830839567747298,-0.09819201995012443,20.73,-0.13840399002493758,,-0.4408329543999997,-0.13840399002493758
2021-04-28,55916.70456000003,-0.08865336658354112,-0.09799459684122994,20.73,-0.13840399002493758,,-0.4408329543999997,-0.13840399002493758
2021-04-29,55734.70456000003,-0.09476309226932673,-0.09828553615960074,20.66,,,-0.44265295439999974,-0.141313383208645
2021-04-30,56176.70456000002,-0.10095594347464695,-0.09847256857855337,20.83,-0.1342477140482128,,-0.4382329543999998,-0.1342477140482128
2021-05-06,56211.232300000025,-0.10735660847880309,-0.09858686616791311,20.99,,-0.12759767248545306,-0.43788767699999975,-0.12759767248545306
2021-05-07,56211.232300000025,-0.11388196176226095,-0.09859725685785511,20.87,,,-0.43788767699999975,-0.13258520365752277
2021-05-10,55828.66856000002,-0.11965918536990833,-0.09828553615960059,20.99,-0.12759767248545306,,-0.4417133143999998,-0.12759767248545306
2021-05-11,56166.66856000003,-0.1250207813798836,-0.09757896924355754,21.12,-0.12219451371571063,,-0.43833331439999973,-0.12219451371571063
2021-05-12,56330.85544000003,-0.12842892768079786,-0.09749584372402294,21.12,,-0.12219451371571063,-0.43669144559999973,-0.12219451371571063
2021-05-13,56330.85544000003,-0.13158769742310877,-0.09770365752285928,20.9,,,-0.43669144559999973,-0.13133832086450542
2021-05-14,56330.85544000003,-0.12946799667497916,-0.09836866167913534,21.24,,,-0.43669144559999973,-0.11720698254364091
2021-05-17,56330.85544000003,-0.12772236076475466,-0.09903366583541139,21.15,,,-0.43669144559999973,-0.12094763092269328
2021-05-18,56330.85544000003,-0.12531172069825425,-0.0994077306733165,21.24,,,-0.43669144559999973,-0.11720698254364091
2021-05-19,56330.85544000003,-0.12427265170407295,-0.0997506234413963,21.08,,,-0.43669144559999973,-0.12385702410640069
2021-05-20,55948.838480000035,-0.12439733998337484,-0.10021820448877787,20.96,-0.1288445552784704,,-0.44051161519999965,-0.1288445552784704
2021-05-21,56442.83848000003,-0.12323358270989193,-0.10097672485453009,21.15,,,-0.4355716151999997,-0.12094763092269328
2021-05-24,56368.27750000003,-0.12206982543640889,-0.10118453865336643,21.27,,-0.11596009975062341,-0.4363172249999997,-0.11596009975062341
2021-05-25,55980.61048000004,-0.12144638403990013,-0.10146508728179537,21.27,-0.11596009975062341,,-0.44019389519999963,-0.11596009975062341
2021-05-26,56239.50600000004,-0.11978387364921007,-0.10131961762261005,21.52,,-0.10556940980881127,-0.4376049399999996,-0.10556940980881127
2021-05-27,56239.50600000004,-0.11683291770573552,-0.10137157107231906,21.61,,,-0.4376049399999996,-0.10182876142975891
2021-05-28,56239.50600000004,-0.11616791354945961,-0.10151704073150454,21.4,,,-0.4376049399999996,-0.11055694098088115
2021-05-31,56239.50600000004,-0.11579384871155451,-0.10276392352452189,21.24,,,-0.4376049399999996,-0.11720698254364091
2021-06-01,55851.29220000004,-0.11554447215295086,-0.10411471321695757,21.3,-0.1147132169576059,,-0.4414870779999996,-0.1147132169576059
2021-06-02,56579.29220000003,-0.1134663341645884,-0.1051018287614297,21.58,,,-0.4342070779999997,-0.10307564422277642
2021-06-03,56189.29220000004,-0.11151288445552769,-0.1059226932668328,21.43,,,-0.4381070779999996,-0.10931005818786364
2021-06-04,56095.11162000003,-0.11076475477971734,-0.10704488778054841,21.33,,-0.11346633416458855,-0.4390488837999997,-0.11346633416458855
2021-06-07,56262.58802000003,-0.11022443890274304,-0.108125519534497,21.4,-0.11055694098088115,,-0.4373741197999997,-0.11055694098088115
2021-06-08,56574.58802000004,-0.10918536990856188,-0.10856192851205314,21.52,-0.10556940980881127,,-0.4342541197999996,-0.10556940980881127
2021-06-09,56418.58802000004,-0.10943474646716539,-0.10912302576891102,21.46,,,-0.4358141197999996,-0.10806317539484614
2021-06-10,56730.58802000003,-0.10955943474646714,-0.10929966749792178,21.58,,,-0.43269411979999967,-0.10307564422277642
2021-06-11,56496.58802000003,-0.10918536990856174,-0.10947630922693269,21.49,-0.10681629260182877,,-0.4350341197999997,-0.10681629260182877
2021-06-15,56652.58802000004,-0.10789692435577694,-0.11001662510390699,21.55,,,-0.4334741197999996,-0.10432252701579377
2021-06-16,57315.594780000036,-0.10606816292601813,-0.11042186201163767,21.74,,-0.09642560266001664,-0.42684405219999966,-0.09642560266001664
2021-06-17,57315.594780000036,-0.10448877805486283,-0.11079592684954293,21.96,,,-0.42684405219999966,-0.08728179551122187
2021-06-18,57315.594780000036,-0.10270157938487087,-0.11149210307564426,21.86,,,-0.42684405219999966,-0.09143807148794678
2021-06-21,57315.594780000036,-0.10049875311720681,-0.1120947630922693,21.86,,,-0.42684405219999966,-0.09143807148794678
2021-06-22,57315.594780000036,-0.09650872817955079,-0.11211554447215287,22.36,,,-0.42684405219999966,-0.0706566916043225
2021-06-23,57315.594780000036,-0.09393183707398163,-0.11239609310058181,22.14,,,-0.42684405219999966,-0.07980049875311714
2021-06-24,57315.594780000036,-0.09056525353283437,-0.11205320033250214,22.27,,,-0.42684405219999966,-0.07439733998337486
2021-06-25,57315.594780000036,-0.08848711554447207,-0.11161679135494587,22.08,,,-0.42684405219999966,-0.08229426433915214
2021-06-28,57315.594780000036,-0.08628428927680785,-0.11027639235245221,22.02,,,-0.42684405219999966,-0.084788029925187
2021-06-29,57315.594780000036,-0.08536990856192817,-0.10919576059850375,21.77,,,-0.42684405219999966,-0.09517871986699913
2021-06-30,57486.43636000003,-0.08499584372402305,-0.10798004987531154,21.83,-0.09268495428096428,,-0.42513563639999974,-0.09268495428096428
2021-07-01,56030.436360000036,-0.08786367414796331,-0.10752285951787184,21.27,,,-0.43969563639999965,-0.11596009975062341
2021-07-02,56368.43636000003,-0.08977556109725687,-0.10709684123025771,21.4,-0.11055694098088115,,-0.4363156363999997,-0.11055694098088115
2021-07-05,57096.436360000036,-0.09052369077306736,-0.10625519534497105,21.68,-0.0989193682460515,,-0.42903563639999964,-0.0989193682460515
2021-07-06,57264.97668000003,-0.09334995843724019,-0.10553823773898584,21.68,,-0.0989193682460515,-0.4273502331999997,-0.0989193682460515
2021-07-07,57264.97668000003,-0.0952618453865336,-0.10495635910224453,21.68,,,-0.4273502331999997,-0.0989193682460515
